"time","n_risk","n_event","n_censor","surv","std_err","lower_ci","upper_ci"
3.77792378449409,49407,2,20,0.996403088012902,0.000265442523795504,0.995882966025285,0.996923481645773
3.8107752956636,49385,1,15,0.99638291178352,0.0002662028398978,0.995861300385485,0.996904796390737
3.90932982917214,49331,1,45,0.996362713877299,0.00026696259315852,0.995839614173678,0.996886088357397
3.94218134034166,49323,1,5,0.996342513104559,0.000267720375076166,0.995817928959334,0.996867373594
3.97503285151117,49317,1,4,0.996322310283765,0.000268476140986824,0.995796245648397,0.996848652831408
4,49312,1,0,0.996302105824196,0.000269229877267421,0.995774564676813,0.996829926452167
4.00788436268068,49311,2,13,0.996261696905057,0.000270730963116357,0.99573121525137,0.996792461175961
4.0407358738502,49296,1,11,0.996241487117307,0.000271478743138397,0.99570954062607,0.996773717794904
4.07358738501971,49284,1,23,0.99622127281881,0.000272224772424522,0.995687864921753,0.996754966472071
4.10643889618922,49259,1,16,0.996201048671491,0.000272969459352897,0.995666182000352,0.996736202670211
4.17214191852825,49217,1,48,0.996180807676536,0.00027371333071756,0.995644483831103,0.996717420423553
4.20499342969777,49194,2,25,0.996140307582717,0.00027519627772902,0.995601078789536,0.996679828428305
4.23784494086728,49167,2,21,0.996099786895769,0.000276672658127565,0.995557666026768,0.996642202971212
4.30354796320631,49127,1,36,0.99607951088081,0.000277408997474669,0.995535947602724,0.9966233709448
4.33639947437582,49106,2,16,0.996038942334771,0.000278876950310204,0.995492503502316,0.996585681114636
4.36925098554534,49089,2,31,0.995998361392306,0.000280337990983346,0.995449060554037,0.996547965341426
4.40210249671485,49056,1,31,0.995978058098899,0.000281066541005716,0.995427330120467,0.996529090771904
4.46780551905388,49006,2,31,0.995937410910469,0.000282520823647655,0.995383834176894,0.996491295512415
4.59921156373193,48933,3,83,0.99587635166144,0.000284694392026213,0.995318517198733,0.996434498767068
4.63206307490145,48905,1,18,0.995855988174033,0.00028541591651333,0.995296740345666,0.996415550238466
4.66491458607096,48886,2,20,0.9958152462034,0.000286854493044225,0.995253180410717,0.996377629420796
4.68,48864,1,0,0.995794866880254,0.000287571626880974,0.995231396328669,0.996358656452183
4.69776609724047,48863,2,5,0.995754108233962,0.00028900046818596,0.995187838800057,0.996320699879473
4.73061760840999,48856,1,19,0.995733726825164,0.000289712348527553,0.99516606292918,0.996301714528712
4.7634691195795,48836,1,13,0.995713337486831,0.000290423009037136,0.995144281520216,0.996282718858213
4.82917214191853,48803,1,39,0.995692934779262,0.00029113283838971,0.995122488372103,0.996263708190491
5,48722,2,60,0.995652062362909,0.000292551899886443,0.995078836250433,0.996225618688595
5.05913272010512,48698,1,38,0.995631616922391,0.00029325945274171,0.995057004834581,0.996206560829433
5.12483574244415,48656,1,43,0.995611154253513,0.000293966467141576,0.995035157247078,0.996187484687917
5.19053876478318,48620,1,29,0.995590676854207,0.000294672775015389,0.995013296315073,0.996168392432368
5.35479632063075,48518,1,121,0.995570156827066,0.000295380310503171,0.994991390352516,0.99614925995843
5.45335085413929,48444,1,72,0.995549605878407,0.000296088261444105,0.994969452656612,0.996130097379693
5.58475689881735,48359,1,70,0.995529019232573,0.000296796957697761,0.994947477805573,0.996110900567396
5.61760840998686,48341,2,18,0.995487831461561,0.000298210205183704,0.994903521749389,0.996072484340515
5.78186596583443,48225,2,123,0.99544654632599,0.000299623340701299,0.994859468555825,0.996033970537355
5.81471747700394,48196,1,14,0.995425892193981,0.000300328162635527,0.994837433817491,0.996014698650719
5.82018612856191,48181,1,0,0.99540523206048,0.000301031715069725,0.994815395566316,0.995995418274895
5.84756898817346,48180,2,20,0.995363911793479,0.000302433822460091,0.994771328858842,0.995956847728372
5.88042049934297,48158,3,15,0.995301905652539,0.000304526400976544,0.994705223800691,0.995898945428749
5.91327201051248,48140,1,17,0.995281230498703,0.000305221115360448,0.994683187852633,0.995879632711529
5.97897503285151,48110,1,16,0.995260542882189,0.000305915061895903,0.994661140947844,0.995860306027668
6,48105,1,1,0.99523985354547,0.000306607524479882,0.994639095231478,0.995840974715249
6.01182654402102,48103,2,5,0.995198474011821,0.000307987750238285,0.994595012149275,0.995802302019598
6.07752956636005,48079,1,41,0.995177774777769,0.000308676137494708,0.994572964523858,0.995782952823141
6.11038107752957,48053,1,16,0.995157064774756,0.000309363681672396,0.994550907782742,0.995763591206179
6.14323258869908,48037,2,18,0.995115631834948,0.000310734978510585,0.994506788798994,0.99572484760827
6.20893561103811,47995,1,41,0.995094898099521,0.000311419463336011,0.994484714323576,0.99570545626457
6.30749014454665,47935,2,53,0.995053379589117,0.000312787223054729,0.994440516708688,0.995666620170278
6.34034165571616,47917,1,19,0.995032613402178,0.000313469279060216,0.994418414544747,0.995647191617262
6.37319316688568,47897,2,23,0.994991064553047,0.000314829954553726,0.994374200478381,0.995608311301847
6.40604467805519,47875,1,19,0.994970281449871,0.000315508617928906,0.994352088048989,0.995588859184517
6.53745072273325,47795,1,77,0.994949463994458,0.000316188045135139,0.99432993977303,0.995569374214785
6.57030223390276,47777,1,18,0.994928639131784,0.000316866471396739,0.994307786052217,0.995549879876571
6.60369609856262,47742,1,17,0.99490779943845,0.00031754438798081,0.994285618500884,0.995530369709938
6.60922722445232,47740,1,0,0.994886959308592,0.000318220860379696,0.994263453343611,0.995510856276266
6.64210393678109,47720,1,19,0.994866110881113,0.000318896409093894,0.994241281699772,0.995491332735251
6.70170827858081,47692,2,47,0.994824390420202,0.000320244676049656,0.99419692035566,0.995452256501543
6.73455978975033,47669,1,28,0.994803521000025,0.000320917237429692,0.994174733575875,0.995432706114451
6.83311432325887,47607,1,57,0.994782624839355,0.000321590091729228,0.994152519483635,0.995413129563131
6.86596583442838,47582,1,22,0.994761718138821,0.000322262193028365,0.994130296328232,0.995393540996942
6.8988173455979,47560,1,18,0.994740802206984,0.000322933461984792,0.994108065573631,0.995373941568834
6.93166885676741,47541,1,10,0.994719878355946,0.000323603819577795,0.994085828686706,0.995354332435923
7.06307490144547,47492,1,62,0.994698933357244,0.000324274121451618,0.994063570763029,0.995334702047848
7.19448094612352,47397,1,89,0.994677946819417,0.000324945678877943,0.994041268842742,0.995315032584842
7.29303547963206,47344,1,54,0.994656937231152,0.000325617301771766,0.994018943745567,0.995295340201577
7.35873850197109,47296,3,54,0.994593845832055,0.000327627737562754,0.993951914513111,0.995236191734252
7.45729303547963,47210,2,74,0.99455171095191,0.000328965767812475,0.993907158846781,0.995196681051227
7.49014454664915,47189,1,13,0.994530635029323,0.000329633243079747,0.993884775549855,0.995176914209824
7.52299605781866,47175,3,23,0.994467389837906,0.000331628540516569,0.99381762220817,0.995117582292041
7.55584756898817,47148,1,27,0.994446297376087,0.00033229159821069,0.993795231031637,0.995097790254468
7.58869908015769,47121,1,23,0.99442519327606,0.00033295404084768,0.99377282942333,0.995077985374144
7.6215505913272,47097,1,19,0.994404078869765,0.000333615788582295,0.993750418871577,0.995058168826408
7.65440210249671,47077,3,11,0.99434071008593,0.000335594634333106,0.99368317419222,0.994998681081555
7.65503080082136,47063,1,0,0.994319582220939,0.000336251914125793,0.993660758939868,0.994978842319215
7.78580814717477,47009,1,69,0.99429843053547,0.000336909370179983,0.993638319523511,0.994958980083805
